user_id,age_group,gender,country,device,customer_type,acquisition_channel,loyalty_member,signup_date
21778,65+,non-binary,Germany,desktop,new,organic search,no,2025-10-15
21779,18-24,male,Italy,tablet,new,referral,yes,2026-02-09
21780,55-64,male,Germany,tablet,returning,paid search,yes,2026-04-03
21781,25-34,non-binary,Spain,desktop,returning,email,yes,2025-07-17
21782,25-34,non-binary,US,tablet,new,organic search,yes,2025-07-05
21783,18-24,female,US,mobile,new,referral,yes,2025-08-27
21784,65+,female,France,desktop,new,direct,yes,2025-10-23
21785,25-34,non-binary,Germany,desktop,returning,paid search,no,2025-07-22
21786,25-34,female,France,desktop,returning,direct,yes,2025-10-20
21787,45-54,female,Germany,tablet,returning,email,no,2025-09-12
21788,35-44,male,France,desktop,returning,direct,yes,2025-09-01
21789,18-24,female,UK,desktop,returning,organic search,no,2025-07-11
21790,18-24,female,Spain,desktop,returning,organic search,no,2026-01-13
21791,65+,male,Germany,tablet,returning,organic search,no,2026-01-23
21792,18-24,non-binary,Italy,tablet,returning,organic search,no,2025-08-03
21793,65+,female,Germany,tablet,returning,paid search,yes,2025-08-02
21794,45-54,female,Germany,desktop,new,referral,yes,2025-12-15
21795,45-54,non-binary,Spain,mobile,returning,organic search,yes,2026-02-09
21796,55-64,female,UK,tablet,returning,email,no,2026-04-22
21797,65+,non-binary,US,mobile,new,email,yes,2025-05-03
21798,45-54,male,Spain,mobile,new,organic search,no,2025-06-18
21799,65+,non-binary,UK,tablet,new,referral,no,2025-06-10
21800,18-24,non-binary,France,tablet,returning,email,no,2025-12-30
21801,55-64,non-binary,Germany,mobile,returning,paid search,no,2025-10-01
21802,35-44,male,Germany,tablet,returning,referral,no,2025-10-07
21803,25-34,non-binary,US,mobile,returning,referral,no,2025-09-25
21804,25-34,non-binary,France,mobile,new,referral,no,2026-03-04
21805,55-64,male,UK,desktop,new,email,yes,2025-10-30
21806,65+,female,France,mobile,new,paid search,no,2026-02-28
21807,65+,female,France,desktop,returning,organic search,yes,2025-05-13
21808,65+,non-binary,US,desktop,returning,email,yes,2026-03-13
21809,35-44,male,UK,tablet,returning,referral,yes,2025-11-16
21810,25-34,male,US,tablet,new,referral,yes,2025-05-18
21811,55-64,non-binary,UK,mobile,new,referral,yes,2026-04-14
21812,65+,non-binary,Spain,tablet,returning,referral,no,2025-11-09
21813,45-54,female,Spain,tablet,new,email,yes,2025-09-17
21814,18-24,female,Germany,tablet,returning,direct,no,2025-05-01
21815,35-44,non-binary,US,tablet,new,direct,no,2025-11-30
21816,65+,male,Spain,mobile,new,email,yes,2025-10-11
21817,25-34,non-binary,Italy,desktop,returning,direct,yes,2025-05-07
21818,18-24,male,France,desktop,returning,email,no,2025-11-06
21819,55-64,female,France,desktop,new,email,yes,2026-03-30
21820,65+,non-binary,Spain,tablet,returning,email,no,2026-03-01
21821,25-34,male,US,tablet,new,referral,yes,2025-08-30
21822,18-24,female,Germany,mobile,new,organic search,yes,2026-02-25
21823,45-54,non-binary,France,desktop,returning,direct,yes,2025-11-20
21824,35-44,non-binary,Germany,mobile,returning,email,no,2025-11-02
21825,55-64,female,France,desktop,new,paid search,no,2025-08-12
21826,25-34,non-binary,UK,mobile,returning,referral,no,2025-12-04
21827,45-54,female,Spain,mobile,new,paid search,yes,2025-09-01
21828,35-44,male,US,mobile,returning,direct,no,2025-12-27
21829,35-44,non-binary,France,desktop,new,direct,yes,2025-05-21
21830,45-54,female,Spain,tablet,returning,paid search,no,2026-02-04
21831,25-34,female,Germany,desktop,returning,email,yes,2025-05-24
21832,35-44,male,US,tablet,returning,paid search,no,2025-11-30
21833,55-64,non-binary,US,mobile,returning,email,no,2025-05-30
21834,18-24,female,Spain,desktop,new,referral,yes,2025-11-27
21835,55-64,female,Spain,tablet,returning,email,no,2026-02-22
21836,65+,female,Spain,desktop,returning,paid search,no,2025-06-07
21837,35-44,non-binary,UK,desktop,returning,organic search,no,2025-11-17
21838,18-24,non-binary,UK,desktop,returning,referral,yes,2025-06-25
21839,45-54,male,US,mobile,returning,referral,yes,2026-03-01
21840,18-24,male,Spain,tablet,returning,paid search,no,2025-11-10
21841,18-24,male,Italy,mobile,returning,organic search,yes,2026-03-19
21842,18-24,non-binary,Italy,tablet,new,organic search,no,2026-03-21
21843,35-44,female,UK,mobile,new,direct,no,2025-05-29
21844,65+,non-binary,US,desktop,new,organic search,yes,2025-12-03
21845,65+,non-binary,France,mobile,returning,direct,no,2026-04-18
21846,25-34,non-binary,Italy,desktop,returning,email,yes,2025-10-23
21847,65+,male,Spain,tablet,new,email,no,2025-12-17
21848,35-44,female,UK,tablet,new,email,yes,2026-01-02
21849,25-34,non-binary,US,desktop,new,direct,yes,2025-07-08
21850,45-54,male,Spain,desktop,new,organic search,yes,2026-02-11
21851,45-54,non-binary,US,mobile,returning,paid search,yes,2025-05-23
21852,45-54,female,France,mobile,returning,referral,no,2026-02-16
21853,45-54,male,Italy,mobile,returning,organic search,no,2026-01-15
21854,45-54,non-binary,US,tablet,new,direct,yes,2025-10-09
21855,55-64,male,US,desktop,new,paid search,yes,2026-03-08
21856,35-44,female,France,tablet,new,direct,no,2025-08-10
21857,25-34,female,Germany,desktop,returning,direct,no,2025-10-22
21858,45-54,male,Spain,desktop,returning,referral,no,2025-10-17
21859,55-64,non-binary,France,tablet,new,paid search,no,2026-04-05
21860,65+,female,Italy,mobile,returning,email,yes,2026-04-01
21861,55-64,female,France,mobile,returning,organic search,yes,2026-02-05
21862,55-64,non-binary,Italy,tablet,new,email,yes,2025-06-23
21863,35-44,male,Spain,desktop,returning,direct,no,2026-01-02
21864,45-54,male,Italy,tablet,returning,referral,yes,2025-08-31
21865,55-64,non-binary,US,mobile,new,paid search,yes,2025-05-23
21866,55-64,female,UK,desktop,new,referral,no,2025-07-04
21867,45-54,female,Spain,tablet,returning,referral,yes,2026-01-01
21868,35-44,non-binary,France,mobile,new,paid search,yes,2025-12-04
21869,55-64,non-binary,US,desktop,returning,paid search,yes,2025-09-03
21870,25-34,male,Italy,tablet,new,paid search,yes,2025-10-18
21871,18-24,male,Germany,tablet,returning,referral,no,2025-11-15
21872,65+,non-binary,US,mobile,returning,direct,no,2026-02-22
21873,18-24,female,UK,tablet,returning,referral,yes,2026-01-18
21874,18-24,male,US,tablet,new,direct,no,2026-02-06
21875,35-44,non-binary,UK,tablet,new,organic search,yes,2026-03-09
21876,55-64,female,Germany,tablet,new,direct,no,2025-10-09
21877,18-24,male,Germany,mobile,returning,organic search,no,2026-04-05
21878,18-24,non-binary,US,desktop,new,email,yes,2025-05-03
21879,65+,non-binary,Spain,desktop,new,organic search,yes,2025-09-27
21880,45-54,female,Spain,tablet,returning,referral,no,2025-12-04
21881,55-64,female,Spain,mobile,returning,email,yes,2025-08-17
21882,55-64,non-binary,Italy,tablet,returning,referral,yes,2025-04-27
21883,65+,female,Italy,tablet,new,referral,no,2025-12-23
21884,45-54,non-binary,Germany,tablet,returning,organic search,yes,2026-03-12
21885,55-64,female,UK,tablet,returning,paid search,no,2025-09-23
21886,25-34,female,Italy,desktop,new,referral,no,2025-05-02
21887,65+,male,Italy,tablet,new,email,no,2025-04-28
21888,35-44,male,France,tablet,returning,referral,yes,2025-07-21
21889,45-54,female,US,tablet,returning,paid search,yes,2025-08-28
21890,65+,non-binary,Italy,desktop,new,paid search,yes,2025-10-07
21891,18-24,female,Italy,mobile,new,referral,yes,2025-06-22
21892,55-64,male,UK,mobile,returning,paid search,no,2025-08-03
21893,25-34,non-binary,France,mobile,returning,organic search,no,2026-03-23
21894,25-34,female,Germany,mobile,returning,direct,yes,2025-07-20
21895,35-44,female,France,mobile,new,paid search,yes,2025-12-07
21896,65+,female,Germany,tablet,returning,referral,yes,2026-01-11
21897,25-34,female,Germany,tablet,new,paid search,yes,2026-02-17
21898,65+,male,Italy,mobile,new,referral,yes,2025-08-29
21899,55-64,male,Italy,desktop,new,email,yes,2025-11-17
21900,55-64,male,Italy,tablet,returning,referral,no,2025-10-19
21901,25-34,male,UK,mobile,returning,email,no,2026-01-03
21902,55-64,non-binary,Spain,desktop,new,direct,yes,2026-01-08
21903,65+,non-binary,Spain,mobile,new,organic search,no,2025-07-11
21904,55-64,non-binary,UK,desktop,new,direct,yes,2026-02-18
21905,18-24,female,US,mobile,new,referral,yes,2026-03-10
21906,65+,non-binary,Germany,tablet,returning,direct,no,2025-12-04
21907,45-54,male,US,mobile,new,email,no,2026-04-19
21908,55-64,male,Germany,mobile,returning,direct,no,2025-09-09
21909,55-64,female,Italy,mobile,returning,organic search,yes,2026-04-06
21910,65+,non-binary,Germany,mobile,new,paid search,yes,2026-04-01
21911,35-44,female,Italy,mobile,new,email,no,2026-01-27
21912,45-54,female,Spain,desktop,new,direct,no,2026-03-27
21913,45-54,non-binary,Spain,tablet,new,direct,yes,2025-12-05
21914,45-54,female,Germany,tablet,new,direct,yes,2025-06-23
21915,25-34,non-binary,Italy,tablet,new,email,no,2025-07-07
21916,18-24,non-binary,Spain,desktop,returning,direct,no,2026-02-19
21917,18-24,female,Spain,mobile,returning,paid search,no,2025-06-21
21918,35-44,male,Italy,tablet,new,referral,yes,2025-07-14
21919,45-54,non-binary,France,desktop,returning,direct,yes,2025-08-22
21920,45-54,male,France,mobile,returning,paid search,no,2025-07-04
21921,55-64,male,Italy,tablet,new,email,no,2025-06-03
21922,65+,non-binary,Germany,desktop,new,referral,yes,2025-05-05
21923,25-34,male,Spain,desktop,new,email,yes,2025-11-18
21924,25-34,female,France,tablet,new,referral,no,2025-12-14
21925,35-44,female,US,mobile,new,paid search,no,2026-03-19
21926,18-24,male,Germany,desktop,new,paid search,no,2025-05-10
21927,45-54,female,Germany,desktop,returning,referral,no,2026-02-21
21928,65+,non-binary,US,mobile,returning,paid search,yes,2025-06-13
21929,35-44,non-binary,Germany,desktop,new,organic search,no,2025-11-20
21930,25-34,male,Spain,mobile,new,referral,no,2025-09-07
21931,25-34,female,France,tablet,new,direct,no,2025-05-21
21932,25-34,male,UK,mobile,new,direct,yes,2025-08-30
21933,45-54,female,France,desktop,new,direct,no,2026-03-29
21934,45-54,non-binary,Italy,mobile,new,direct,yes,2025-08-25
21935,45-54,female,US,mobile,returning,direct,yes,2026-04-20
21936,55-64,female,UK,mobile,new,organic search,no,2025-07-23
21937,18-24,male,Italy,mobile,new,direct,no,2026-01-05
21938,25-34,non-binary,Italy,desktop,returning,paid search,yes,2025-07-15
21939,25-34,female,Spain,tablet,new,email,yes,2025-07-12
21940,55-64,non-binary,Spain,tablet,returning,paid search,yes,2025-08-20
21941,25-34,female,France,mobile,returning,paid search,yes,2025-06-27
21942,25-34,non-binary,Germany,tablet,new,organic search,yes,2025-10-06
21943,45-54,female,Italy,desktop,new,organic search,no,2025-08-08
21944,45-54,non-binary,Germany,desktop,returning,paid search,no,2025-07-24
21945,18-24,female,US,tablet,new,paid search,yes,2026-04-23
21946,25-34,non-binary,Germany,tablet,new,direct,yes,2026-04-17
21947,35-44,female,Spain,desktop,new,email,yes,2025-07-18
21948,25-34,female,UK,mobile,new,organic search,no,2026-02-18
21949,25-34,non-binary,Italy,mobile,new,email,yes,2025-09-10
21950,18-24,male,France,desktop,new,email,no,2025-05-05
21951,35-44,female,France,tablet,returning,organic search,yes,2025-06-17
21952,25-34,female,France,tablet,new,email,yes,2026-03-31
21953,65+,male,Germany,tablet,returning,direct,no,2026-04-09
21954,65+,female,UK,tablet,returning,organic search,yes,2025-10-12
21955,35-44,non-binary,Germany,tablet,new,paid search,no,2025-06-11
21956,65+,male,Germany,tablet,new,referral,no,2026-03-14
21957,45-54,female,Italy,tablet,returning,direct,yes,2025-09-17
21958,45-54,non-binary,Spain,tablet,new,organic search,no,2025-05-04
21959,35-44,non-binary,Italy,mobile,returning,email,no,2025-10-14
21960,25-34,male,Spain,mobile,returning,paid search,no,2026-03-27
21961,35-44,male,Italy,tablet,new,referral,no,2026-02-07
21962,65+,male,Italy,tablet,new,organic search,no,2026-03-22
21963,35-44,non-binary,Germany,mobile,new,direct,yes,2026-02-06
21964,65+,female,Italy,desktop,returning,direct,no,2025-07-15
21965,45-54,non-binary,US,mobile,returning,paid search,no,2025-09-19
21966,35-44,non-binary,US,tablet,returning,direct,yes,2025-05-14
21967,55-64,male,US,mobile,returning,organic search,no,2025-10-15
21968,65+,female,Italy,tablet,returning,paid search,yes,2025-10-12
21969,55-64,non-binary,Germany,mobile,returning,referral,no,2025-09-27
21970,45-54,male,UK,mobile,returning,organic search,yes,2025-07-11
21971,25-34,male,US,mobile,returning,direct,no,2025-07-13
21972,65+,female,Spain,tablet,new,referral,yes,2026-02-18
21973,25-34,female,France,desktop,returning,referral,yes,2025-09-19
21974,45-54,male,France,tablet,returning,paid search,no,2025-12-10
21975,25-34,female,Germany,desktop,new,direct,yes,2026-03-07
21976,65+,female,France,desktop,returning,email,yes,2025-06-12
21977,18-24,non-binary,Germany,desktop,new,referral,no,2025-05-31
21978,65+,female,France,desktop,returning,referral,no,2025-07-02
21979,65+,male,UK,desktop,returning,organic search,no,2025-11-07
21980,55-64,female,UK,desktop,new,paid search,yes,2026-04-14
21981,18-24,non-binary,UK,tablet,returning,email,no,2025-12-05
21982,18-24,female,UK,tablet,new,direct,yes,2026-01-31
21983,18-24,non-binary,US,mobile,new,direct,no,2025-11-11
21984,65+,female,Spain,desktop,new,organic search,no,2025-06-11
21985,45-54,female,UK,tablet,new,email,yes,2025-06-27
21986,18-24,male,Italy,tablet,returning,direct,yes,2026-02-12
21987,35-44,male,US,tablet,returning,referral,no,2025-07-15
21988,25-34,female,Germany,tablet,returning,referral,yes,2025-06-10
21989,45-54,female,France,mobile,returning,organic search,no,2025-10-31
21990,35-44,non-binary,France,tablet,returning,direct,yes,2026-02-06
21991,65+,non-binary,US,mobile,new,organic search,no,2025-12-15
21992,65+,male,Italy,desktop,new,organic search,yes,2025-09-11
21993,35-44,female,Italy,mobile,new,paid search,yes,2026-02-10
21994,55-64,female,France,tablet,new,direct,yes,2025-08-26
21995,55-64,non-binary,Italy,desktop,new,direct,no,2025-10-03
21996,35-44,female,UK,mobile,new,organic search,yes,2025-07-08
21997,55-64,female,France,mobile,returning,organic search,yes,2025-07-15
21998,25-34,female,UK,mobile,returning,referral,yes,2025-05-30
21999,25-34,non-binary,UK,tablet,returning,paid search,no,2026-03-01
22000,65+,non-binary,France,desktop,returning,organic search,yes,2025-11-07
22001,55-64,non-binary,US,mobile,returning,direct,no,2025-09-11
22002,18-24,female,Germany,tablet,new,paid search,yes,2025-10-27
22003,35-44,non-binary,US,desktop,returning,direct,yes,2025-08-02
22004,25-34,male,Spain,mobile,new,paid search,no,2025-11-08
22005,55-64,male,Spain,desktop,returning,referral,yes,2025-06-07
22006,55-64,non-binary,UK,tablet,returning,email,no,2025-10-19
22007,25-34,non-binary,UK,desktop,new,email,yes,2025-05-01
22008,25-34,female,US,desktop,returning,organic search,yes,2025-04-27
22009,18-24,non-binary,US,desktop,new,email,yes,2025-09-19
22010,55-64,non-binary,UK,mobile,returning,direct,yes,2026-03-03
22011,55-64,male,Italy,mobile,new,direct,yes,2025-10-05
22012,45-54,male,Germany,mobile,returning,paid search,yes,2025-09-27
22013,65+,male,Germany,mobile,new,referral,no,2026-03-24
22014,18-24,male,Spain,mobile,new,organic search,yes,2025-06-02
22015,25-34,non-binary,Italy,mobile,new,organic search,yes,2025-09-09
22016,25-34,male,Germany,mobile,returning,direct,no,2025-09-11
22017,35-44,female,France,tablet,returning,direct,yes,2025-08-23
22018,65+,female,UK,tablet,new,email,no,2026-03-15
22019,25-34,non-binary,US,desktop,returning,organic search,no,2025-05-20
22020,55-64,female,UK,desktop,new,paid search,yes,2025-10-10
22021,25-34,male,France,tablet,new,referral,yes,2026-03-20
22022,55-64,male,Germany,tablet,new,organic search,no,2026-01-03
22023,55-64,female,UK,desktop,new,paid search,no,2025-08-19
22024,18-24,non-binary,France,tablet,new,direct,yes,2025-07-23
22025,25-34,male,Italy,tablet,new,paid search,yes,2026-01-22
22026,18-24,male,Germany,tablet,returning,paid search,no,2025-05-27
22027,65+,female,Spain,desktop,new,organic search,yes,2026-01-02
22028,55-64,non-binary,Italy,desktop,returning,paid search,yes,2025-12-30
22029,65+,non-binary,Spain,mobile,new,organic search,no,2026-03-05
22030,25-34,female,Spain,desktop,returning,email,yes,2025-09-23
22031,65+,male,Italy,mobile,new,email,no,2026-03-31
22032,65+,female,France,tablet,new,paid search,yes,2025-10-25
22033,25-34,female,France,mobile,new,paid search,yes,2025-05-01
22034,18-24,female,US,tablet,new,referral,yes,2025-08-09
22035,18-24,male,US,mobile,returning,direct,yes,2026-02-02
22036,55-64,male,Spain,tablet,returning,email,yes,2026-01-01
22037,55-64,female,UK,desktop,returning,paid search,no,2026-04-08
22038,25-34,non-binary,Germany,mobile,new,paid search,no,2025-08-28
22039,25-34,female,US,mobile,new,paid search,yes,2025-05-12
22040,45-54,male,Germany,tablet,returning,paid search,yes,2025-06-18
22041,45-54,non-binary,Italy,tablet,returning,paid search,no,2026-03-20
22042,35-44,non-binary,UK,desktop,new,referral,no,2025-07-30
22043,55-64,male,Spain,mobile,new,direct,yes,2025-07-02
22044,65+,male,Germany,desktop,new,referral,yes,2025-11-30
22045,35-44,female,Italy,desktop,new,organic search,no,2025-04-28
22046,35-44,male,Spain,desktop,returning,referral,yes,2025-06-13
22047,18-24,non-binary,Germany,tablet,returning,direct,no,2025-11-12
22048,65+,female,UK,desktop,new,direct,yes,2025-06-24
22049,18-24,female,US,desktop,new,organic search,no,2025-06-18
22050,45-54,non-binary,France,tablet,returning,organic search,yes,2026-01-19
22051,35-44,male,Spain,tablet,new,direct,yes,2025-10-24
22052,45-54,female,US,desktop,new,email,no,2026-02-15
22053,65+,non-binary,Germany,mobile,returning,direct,no,2025-05-10
22054,65+,non-binary,Italy,mobile,new,organic search,yes,2025-05-18
22055,55-64,non-binary,Italy,tablet,new,email,yes,2025-12-12
22056,25-34,male,US,desktop,returning,organic search,yes,2026-03-02
22057,18-24,male,France,mobile,returning,referral,yes,2025-07-15
22058,55-64,male,Spain,mobile,new,direct,yes,2026-03-27
22059,55-64,male,Spain,desktop,returning,referral,no,2026-02-06
22060,18-24,non-binary,US,mobile,returning,paid search,yes,2026-01-06
22061,18-24,female,UK,mobile,new,referral,yes,2025-08-16
22062,65+,non-binary,Germany,tablet,returning,paid search,no,2025-09-16
22063,65+,female,US,mobile,returning,direct,no,2025-12-20
22064,35-44,female,UK,mobile,new,organic search,yes,2025-10-03
22065,45-54,female,Spain,tablet,returning,email,yes,2026-03-10
22066,65+,male,Germany,mobile,returning,email,no,2025-06-25
22067,55-64,non-binary,Spain,tablet,returning,paid search,yes,2025-10-04
22068,35-44,female,France,desktop,new,organic search,yes,2025-06-30
22069,35-44,non-binary,Italy,mobile,new,paid search,yes,2025-07-01
22070,55-64,male,UK,mobile,new,email,yes,2026-04-23
22071,65+,female,France,tablet,returning,email,yes,2025-11-12
22072,55-64,male,France,mobile,new,direct,no,2025-06-22
22073,25-34,male,France,mobile,returning,paid search,no,2026-02-07
22074,65+,non-binary,UK,tablet,returning,paid search,yes,2026-03-05
22075,45-54,female,Germany,mobile,new,email,no,2026-03-05
22076,55-64,male,Spain,tablet,new,email,no,2026-01-09
22077,65+,non-binary,Germany,mobile,new,direct,no,2025-07-04
22078,18-24,female,Italy,desktop,new,organic search,yes,2025-09-13
22079,25-34,female,Germany,tablet,new,organic search,no,2026-04-01
22080,45-54,male,Germany,desktop,new,organic search,yes,2026-04-19
22081,65+,male,Spain,desktop,new,referral,yes,2025-06-06
22082,18-24,male,Spain,tablet,new,organic search,yes,2026-02-24
22083,65+,male,UK,desktop,new,direct,no,2025-06-27
22084,18-24,female,Italy,mobile,new,paid search,no,2025-05-06
22085,45-54,male,US,tablet,returning,paid search,no,2025-11-04
22086,25-34,male,Spain,mobile,returning,organic search,yes,2025-07-13
22087,18-24,male,Spain,desktop,returning,referral,no,2025-08-21
22088,35-44,female,Italy,tablet,returning,paid search,no,2025-09-28
22089,45-54,non-binary,US,desktop,returning,referral,yes,2025-12-23
22090,45-54,non-binary,Spain,mobile,returning,organic search,no,2025-09-16
22091,55-64,female,Germany,tablet,new,referral,no,2026-04-13
22092,25-34,non-binary,Italy,desktop,returning,email,yes,2026-03-17
22093,35-44,female,Spain,tablet,returning,email,yes,2025-08-05
22094,35-44,male,UK,desktop,returning,email,no,2025-12-22
22095,55-64,non-binary,Spain,mobile,new,direct,yes,2025-08-27
22096,18-24,female,US,tablet,returning,direct,yes,2025-05-06
22097,18-24,female,Germany,desktop,returning,organic search,yes,2026-02-23
22098,35-44,male,US,desktop,new,referral,no,2025-05-05
22099,25-34,female,Italy,mobile,new,referral,no,2025-08-31
22100,18-24,non-binary,Spain,tablet,returning,email,yes,2025-05-06
22101,45-54,male,Spain,desktop,new,email,no,2026-04-05
22102,65+,female,UK,mobile,new,email,no,2025-10-24
22103,55-64,male,Germany,tablet,new,referral,yes,2025-05-08
22104,25-34,female,Spain,desktop,returning,referral,no,2026-02-04
22105,18-24,non-binary,UK,desktop,new,email,yes,2026-03-29
22106,65+,non-binary,UK,tablet,returning,referral,yes,2025-06-20
22107,35-44,male,US,tablet,returning,direct,no,2026-04-14
22108,55-64,female,Germany,desktop,returning,organic search,no,2025-09-30
22109,18-24,male,France,mobile,returning,email,yes,2025-05-13
22110,35-44,male,Italy,mobile,new,paid search,no,2025-11-20
22111,18-24,non-binary,UK,mobile,returning,direct,yes,2025-09-18
22112,55-64,male,France,tablet,new,email,yes,2026-02-15
22113,45-54,female,US,desktop,returning,email,no,2025-12-13
22114,45-54,non-binary,UK,mobile,new,referral,no,2026-01-30
22115,65+,female,Italy,tablet,returning,direct,no,2025-11-14
22116,35-44,male,Germany,desktop,new,organic search,yes,2025-06-29
22117,45-54,non-binary,France,desktop,new,paid search,no,2025-06-25
22118,55-64,female,Germany,tablet,new,email,yes,2025-06-02
22119,35-44,female,France,tablet,returning,organic search,no,2025-04-30
22120,18-24,male,US,mobile,returning,paid search,yes,2025-09-07
22121,25-34,female,UK,desktop,returning,organic search,yes,2026-04-08
22122,18-24,male,UK,desktop,new,referral,no,2025-07-20
22123,55-64,male,US,desktop,returning,direct,yes,2025-05-30
22124,65+,male,Italy,desktop,returning,email,no,2025-10-05
22125,35-44,male,Italy,mobile,returning,paid search,no,2025-05-20
22126,18-24,non-binary,Spain,desktop,new,email,no,2025-06-07
22127,35-44,female,France,tablet,new,paid search,yes,2025-10-26
22128,45-54,female,Italy,mobile,returning,organic search,yes,2025-10-22
22129,25-34,non-binary,Italy,desktop,new,email,yes,2025-10-03
22130,55-64,male,France,mobile,returning,direct,no,2026-03-23
22131,18-24,male,Spain,mobile,returning,paid search,no,2026-04-08
22132,25-34,male,US,mobile,returning,referral,no,2025-11-19
22133,55-64,male,Germany,tablet,returning,organic search,no,2025-10-13
22134,55-64,non-binary,Germany,mobile,returning,referral,yes,2025-06-16
22135,65+,female,US,desktop,new,organic search,yes,2026-03-23
22136,45-54,male,Germany,desktop,returning,direct,no,2025-12-15
22137,65+,male,US,desktop,new,referral,yes,2026-03-05
22138,65+,male,France,mobile,returning,organic search,no,2025-12-28
22139,35-44,female,France,desktop,returning,referral,no,2025-04-25
22140,35-44,female,Spain,mobile,returning,organic search,yes,2025-08-23
22141,25-34,non-binary,Italy,mobile,returning,direct,no,2025-10-26
22142,45-54,female,US,mobile,returning,email,yes,2025-10-24
22143,55-64,female,Italy,desktop,returning,organic search,yes,2026-04-09
22144,45-54,male,Germany,mobile,new,paid search,yes,2026-04-10
22145,45-54,female,US,tablet,new,email,no,2025-08-02
22146,25-34,male,UK,tablet,returning,referral,no,2025-06-13
22147,35-44,non-binary,Spain,mobile,new,referral,no,2025-08-28
22148,45-54,male,UK,desktop,new,referral,no,2026-01-04
22149,45-54,non-binary,Spain,mobile,returning,paid search,yes,2025-11-20
22150,45-54,female,Spain,mobile,returning,paid search,yes,2025-09-13
22151,18-24,non-binary,Spain,tablet,new,paid search,yes,2025-12-19
22152,45-54,male,UK,desktop,returning,paid search,no,2026-01-09
22153,45-54,female,Spain,desktop,new,paid search,yes,2026-01-28
22154,55-64,female,US,mobile,new,paid search,no,2025-06-01
22155,65+,male,US,desktop,new,email,yes,2025-10-27
22156,18-24,female,UK,mobile,returning,email,no,2025-11-02
22157,45-54,male,France,mobile,returning,referral,no,2026-02-09
22158,65+,non-binary,France,tablet,returning,paid search,yes,2026-03-13
22159,45-54,non-binary,UK,desktop,new,direct,no,2026-03-21
22160,25-34,female,Spain,desktop,new,referral,yes,2025-12-02
22161,25-34,male,Spain,tablet,returning,referral,no,2025-07-10
22162,65+,male,Spain,desktop,new,organic search,yes,2025-06-12
22163,18-24,non-binary,UK,mobile,new,referral,yes,2025-07-19
22164,55-64,male,Spain,desktop,new,referral,yes,2025-11-10
22165,18-24,female,US,desktop,new,referral,no,2025-06-14
22166,18-24,female,Spain,desktop,new,organic search,no,2026-03-03
22167,25-34,non-binary,UK,mobile,new,direct,yes,2025-06-19
22168,25-34,male,Spain,desktop,new,paid search,yes,2025-07-21
22169,55-64,female,US,mobile,returning,organic search,yes,2026-01-06
22170,45-54,female,Italy,tablet,returning,paid search,no,2025-05-26
22171,55-64,female,UK,mobile,new,email,no,2026-02-07
22172,45-54,male,France,tablet,new,referral,no,2025-05-31
22173,65+,non-binary,UK,tablet,new,referral,no,2026-01-28
22174,65+,non-binary,Germany,mobile,returning,referral,yes,2025-09-28
22175,35-44,female,France,mobile,returning,referral,no,2025-08-12
22176,25-34,non-binary,France,tablet,returning,direct,yes,2026-04-04
22177,35-44,female,UK,tablet,new,paid search,yes,2025-12-19
22178,35-44,female,Germany,desktop,returning,organic search,no,2025-06-04
22179,25-34,male,France,mobile,new,organic search,yes,2025-07-31
22180,35-44,female,Italy,tablet,new,direct,yes,2025-07-21
22181,18-24,female,Spain,mobile,returning,direct,no,2025-07-31
22182,45-54,male,Germany,mobile,returning,email,yes,2025-07-05
22183,55-64,male,Germany,tablet,returning,paid search,yes,2026-02-02
22184,25-34,non-binary,Italy,tablet,new,referral,no,2026-01-06
22185,18-24,male,Italy,mobile,new,referral,yes,2025-08-19
22186,65+,female,UK,desktop,returning,direct,no,2025-08-30
22187,55-64,male,UK,tablet,returning,direct,yes,2026-01-25
22188,55-64,male,UK,mobile,returning,organic search,no,2025-10-21
22189,55-64,non-binary,Germany,desktop,returning,organic search,yes,2026-01-09
22190,35-44,male,US,mobile,returning,direct,yes,2025-12-10
22191,35-44,female,UK,mobile,new,email,yes,2025-11-12
22192,35-44,female,US,tablet,new,email,no,2025-11-11
22193,35-44,female,France,desktop,new,referral,no,2025-12-05
22194,18-24,male,Spain,mobile,new,email,yes,2026-04-03
22195,35-44,male,Italy,desktop,returning,referral,yes,2025-08-06
22196,25-34,female,Spain,desktop,returning,email,no,2026-02-14
22197,55-64,male,US,tablet,returning,email,yes,2026-04-09
22198,18-24,non-binary,Italy,mobile,returning,direct,yes,2025-06-15
22199,65+,non-binary,Germany,mobile,returning,email,yes,2025-08-30
22200,35-44,non-binary,Spain,tablet,returning,referral,no,2025-10-05
22201,65+,non-binary,US,tablet,new,paid search,no,2025-09-17
22202,55-64,female,UK,mobile,returning,paid search,no,2026-01-06
22203,18-24,male,US,tablet,returning,organic search,no,2025-06-20
22204,55-64,non-binary,France,mobile,returning,referral,no,2025-12-06
22205,65+,female,Italy,desktop,new,direct,no,2026-02-04
22206,18-24,non-binary,US,desktop,returning,direct,no,2026-04-22
22207,45-54,male,UK,tablet,returning,organic search,yes,2026-03-21
22208,18-24,non-binary,US,desktop,new,paid search,no,2025-05-08
22209,35-44,non-binary,UK,mobile,new,referral,yes,2026-02-09
22210,65+,non-binary,Italy,desktop,new,email,yes,2026-04-11
