session_id,user_id,session_date,device,country,acquisition_channel,session_duration_seconds
53852,21796,2026-05-11,tablet,UK,paid search,1770
53853,338,2026-05-13,mobile,France,organic search,347
53854,19736,2026-05-02,tablet,Spain,organic search,394
53855,4100,2026-04-27,tablet,UK,paid search,300
53856,6043,2026-04-26,mobile,France,referral,1568
53857,6094,2026-05-10,tablet,UK,paid search,185
53858,14073,2026-05-08,desktop,Germany,organic search,862
53859,18953,2026-04-29,desktop,France,referral,1071
53860,12292,2026-05-03,mobile,Germany,paid search,521
53861,10767,2026-04-29,desktop,Italy,organic search,742
53862,1465,2026-05-08,desktop,US,referral,1763
53863,2819,2026-04-27,mobile,Spain,direct,451
53864,19368,2026-05-10,mobile,UK,referral,1735
53865,12642,2026-04-25,desktop,France,email,1386
53866,13784,2026-04-30,tablet,US,paid search,1774
53867,19276,2026-05-07,desktop,US,direct,230
53868,24927,2026-05-10,tablet,US,paid search,679
53869,4778,2026-05-13,tablet,Spain,paid search,1628
53870,17006,2026-05-09,mobile,Italy,organic search,656
53871,10106,2026-04-26,desktop,Spain,referral,763
53872,14329,2026-05-11,tablet,Spain,email,1155
53873,21073,2026-05-04,tablet,Germany,email,1524
53874,4168,2026-05-14,mobile,UK,referral,1417
53875,19236,2026-05-13,desktop,Spain,referral,1193
53876,11851,2026-05-04,tablet,US,organic search,1138
53877,17062,2026-05-07,desktop,Spain,paid search,71
53878,9075,2026-05-05,desktop,France,direct,532
53879,21056,2026-05-11,desktop,Germany,paid search,168
53880,17179,2026-04-25,desktop,Spain,email,942
53881,12422,2026-05-10,mobile,France,organic search,1002
53882,9975,2026-05-11,mobile,US,organic search,62
53883,20073,2026-05-03,mobile,France,referral,1098
53884,1687,2026-04-28,mobile,UK,organic search,1767
53885,16620,2026-04-26,tablet,France,email,239
53886,16155,2026-05-07,desktop,France,paid search,279
53887,24857,2026-05-15,desktop,US,email,1547
53888,15825,2026-05-03,mobile,UK,organic search,1640
53889,11158,2026-05-11,desktop,UK,referral,1215
53890,15725,2026-05-07,mobile,US,paid search,321
53891,8049,2026-05-15,tablet,France,direct,102
53892,6517,2026-05-04,desktop,Germany,organic search,1674
53893,18710,2026-05-07,mobile,Italy,direct,406
53894,9597,2026-05-12,mobile,Italy,email,1733
53895,5352,2026-04-26,mobile,Italy,referral,920
53896,14894,2026-05-01,desktop,Italy,paid search,1512
53897,8692,2026-05-11,mobile,Italy,direct,1325
53898,2481,2026-04-29,desktop,Germany,paid search,1730
53899,12475,2026-05-09,tablet,Italy,direct,743
53900,15667,2026-05-01,desktop,Spain,direct,97
53901,539,2026-04-28,mobile,Spain,referral,1540
53902,780,2026-05-09,desktop,Spain,email,1074
53903,6342,2026-04-25,tablet,Germany,email,341
53904,2128,2026-04-25,tablet,Germany,email,715
53905,5624,2026-05-14,tablet,Germany,paid search,436
53906,5717,2026-05-07,desktop,Spain,referral,456
53907,20832,2026-05-11,desktop,France,referral,1130
53908,764,2026-05-11,mobile,Spain,direct,1204
53909,1242,2026-05-07,desktop,Germany,referral,1057
53910,853,2026-05-09,desktop,Italy,organic search,1634
53911,16614,2026-04-28,mobile,Italy,paid search,1003
53912,17698,2026-05-02,desktop,France,direct,971
53913,13841,2026-05-13,mobile,Italy,email,1144
53914,4498,2026-05-14,desktop,Germany,email,1301
53915,13393,2026-05-08,mobile,Italy,direct,1059
53916,5963,2026-05-15,mobile,Italy,organic search,375
53917,10921,2026-05-10,desktop,France,referral,1241
53918,14465,2026-05-02,desktop,Italy,organic search,493
53919,19737,2026-05-06,desktop,US,direct,1354
53920,17773,2026-05-07,mobile,Spain,direct,1666
53921,6708,2026-05-14,desktop,UK,referral,1155
53922,12687,2026-04-29,desktop,US,email,544
53923,21196,2026-05-09,mobile,Italy,direct,180
53924,3689,2026-05-12,mobile,Spain,direct,782
53925,8982,2026-05-14,desktop,UK,paid search,851
53926,23856,2026-05-08,desktop,UK,email,263
53927,4951,2026-04-26,mobile,France,organic search,1786
53928,9920,2026-04-29,tablet,Spain,direct,1250
53929,5954,2026-05-06,desktop,UK,referral,437
53930,6835,2026-04-25,tablet,Italy,organic search,1375
53931,6448,2026-04-30,desktop,Germany,referral,175
53932,8493,2026-05-05,desktop,Italy,organic search,904
53933,63,2026-05-06,mobile,Spain,direct,1097
53934,21100,2026-04-30,tablet,France,paid search,763
53935,4387,2026-05-13,mobile,US,referral,167
53936,14073,2026-04-27,tablet,Spain,email,869
53937,6657,2026-04-28,desktop,US,email,135
53938,20881,2026-04-26,desktop,Italy,paid search,811
53939,5014,2026-05-03,tablet,France,organic search,1107
53940,12272,2026-05-08,mobile,France,organic search,373
53941,24578,2026-05-14,desktop,UK,paid search,191
53942,13367,2026-05-08,tablet,France,direct,733
53943,23745,2026-05-04,mobile,France,email,1696
53944,16285,2026-05-08,tablet,France,organic search,479
53945,18000,2026-05-10,desktop,US,paid search,1729
53946,11439,2026-05-11,desktop,Germany,referral,1060
53947,20409,2026-05-02,mobile,Italy,email,669
53948,11059,2026-05-07,tablet,Germany,direct,1793
53949,9762,2026-05-03,desktop,UK,email,250
53950,17836,2026-04-29,tablet,US,paid search,862
53951,7535,2026-05-11,desktop,France,paid search,396
53952,19527,2026-04-26,tablet,UK,organic search,1685
53953,23283,2026-05-06,desktop,Germany,direct,1650
53954,1651,2026-05-01,tablet,UK,organic search,942
53955,11154,2026-05-07,desktop,Italy,direct,1161
53956,4811,2026-05-06,mobile,Germany,paid search,1439
53957,24727,2026-05-08,tablet,Italy,email,180
53958,16377,2026-04-26,mobile,Germany,paid search,347
53959,16940,2026-05-14,mobile,Spain,organic search,951
53960,19021,2026-04-29,desktop,Spain,referral,708
53961,4686,2026-05-01,mobile,UK,email,272
53962,20269,2026-04-25,mobile,Germany,paid search,702
53963,6256,2026-05-12,tablet,Germany,referral,396
53964,8521,2026-05-09,tablet,Italy,organic search,1579
53965,4449,2026-05-03,tablet,US,organic search,1747
53966,18179,2026-05-11,desktop,UK,referral,834
53967,6020,2026-05-10,mobile,UK,referral,1762
53968,24033,2026-04-27,mobile,US,referral,1106
53969,15530,2026-05-01,mobile,UK,organic search,234
53970,18186,2026-04-25,tablet,Germany,paid search,1125
53971,8764,2026-05-02,tablet,Italy,email,1731
53972,14194,2026-04-26,mobile,UK,paid search,1756
53973,4235,2026-05-13,desktop,US,paid search,1110
53974,1999,2026-04-26,mobile,Italy,email,1706
53975,19236,2026-05-08,tablet,UK,paid search,357
53976,20498,2026-04-27,tablet,France,referral,1477
53977,18588,2026-04-30,mobile,Italy,organic search,1604
53978,22793,2026-05-12,desktop,UK,referral,1754
53979,14578,2026-05-15,desktop,France,email,1330
53980,16981,2026-05-12,tablet,France,direct,855
53981,13618,2026-05-04,desktop,Spain,direct,850
53982,17489,2026-04-26,tablet,Italy,direct,989
53983,20674,2026-05-06,mobile,UK,organic search,449
53984,1779,2026-04-25,mobile,Italy,referral,1799
53985,17265,2026-04-25,mobile,Spain,organic search,945
53986,6155,2026-04-25,mobile,UK,organic search,1078
53987,23,2026-05-01,desktop,France,email,1792
53988,21332,2026-05-07,mobile,Germany,referral,867
53989,19824,2026-05-14,mobile,Spain,paid search,543
53990,7379,2026-05-03,tablet,US,organic search,603
53991,11084,2026-05-02,desktop,Italy,direct,773
53992,6660,2026-05-12,mobile,Germany,direct,1483
53993,12410,2026-05-10,mobile,France,organic search,621
53994,4051,2026-04-27,tablet,UK,email,210
53995,7126,2026-05-12,desktop,Italy,email,453
53996,13456,2026-05-15,mobile,Spain,email,611
53997,5245,2026-05-13,tablet,Italy,direct,502
53998,9484,2026-05-12,tablet,France,paid search,1534
53999,8291,2026-04-28,tablet,Spain,email,665
54000,4524,2026-05-11,mobile,UK,email,583
54001,21331,2026-04-29,tablet,France,email,1231
54002,3502,2026-05-11,mobile,UK,referral,1627
54003,21602,2026-05-01,tablet,France,direct,258
54004,6697,2026-05-07,tablet,US,email,735
54005,12031,2026-04-27,desktop,Italy,referral,538
54006,3456,2026-04-25,tablet,Germany,direct,1607
54007,3937,2026-05-12,desktop,Spain,organic search,1072
54008,13575,2026-05-09,mobile,US,direct,731
54009,20448,2026-05-01,desktop,Italy,email,1345
54010,23800,2026-05-11,desktop,US,email,1114
54011,21547,2026-05-02,mobile,Spain,paid search,962
54012,9666,2026-04-29,tablet,Italy,referral,855
54013,13198,2026-05-02,tablet,Spain,paid search,1687
54014,18692,2026-05-02,mobile,US,email,976
54015,20179,2026-05-01,tablet,US,direct,714
54016,24248,2026-05-11,mobile,Germany,referral,286
54017,11900,2026-05-08,desktop,US,direct,140
54018,12623,2026-05-04,mobile,Italy,organic search,959
54019,23915,2026-04-28,tablet,UK,organic search,1514
54020,11223,2026-05-02,mobile,US,referral,1467
54021,477,2026-05-15,tablet,UK,paid search,92
54022,3354,2026-05-03,tablet,Spain,referral,1697
54023,11458,2026-05-05,tablet,US,organic search,1557
54024,21763,2026-04-26,mobile,France,paid search,420
54025,9557,2026-05-01,tablet,Germany,email,1252
54026,20517,2026-05-01,tablet,US,organic search,814
54027,2743,2026-04-27,mobile,Italy,organic search,943
54028,15251,2026-04-28,mobile,US,referral,197
54029,21796,2026-05-11,desktop,Italy,paid search,1784
54030,14770,2026-05-12,desktop,UK,paid search,313
54031,10205,2026-05-13,tablet,Spain,direct,457
54032,3650,2026-05-11,tablet,Italy,email,413
54033,13198,2026-05-13,tablet,Italy,organic search,1559
54034,14258,2026-05-12,desktop,UK,organic search,1325
54035,8755,2026-05-08,tablet,France,organic search,211
54036,12737,2026-05-08,desktop,Germany,email,1022
54037,3203,2026-05-05,desktop,US,email,1436
54038,6323,2026-04-26,desktop,Italy,email,1664
54039,18832,2026-04-26,desktop,UK,email,1329
54040,1697,2026-05-15,mobile,Spain,referral,1436
54041,8809,2026-04-26,mobile,UK,direct,1727
54042,14183,2026-05-09,tablet,UK,referral,326
54043,23781,2026-04-29,tablet,France,organic search,1769
54044,24796,2026-05-11,mobile,Germany,direct,652
54045,11737,2026-04-28,tablet,Germany,organic search,1107
54046,9533,2026-04-27,mobile,Germany,direct,91
54047,6106,2026-05-03,mobile,Italy,referral,1316
54048,11880,2026-04-28,tablet,France,paid search,1743
54049,4696,2026-05-09,desktop,France,direct,1247
54050,10914,2026-05-01,desktop,Spain,organic search,1678
54051,17464,2026-04-27,desktop,US,paid search,914
54052,3168,2026-05-07,mobile,Germany,email,393
54053,23343,2026-05-14,tablet,Spain,direct,1653
54054,24339,2026-05-05,tablet,US,referral,1005
54055,23787,2026-04-27,desktop,US,paid search,1504
54056,23746,2026-04-27,tablet,UK,direct,1143
54057,1317,2026-04-27,mobile,Germany,paid search,1733
54058,6906,2026-05-15,tablet,Germany,email,1392
54059,19854,2026-05-02,tablet,France,email,884
54060,5513,2026-05-07,tablet,Italy,referral,1384
54061,12253,2026-04-30,desktop,Italy,email,1156
54062,18835,2026-04-28,mobile,France,email,161
54063,20306,2026-05-01,tablet,US,referral,1717
54064,7083,2026-05-13,tablet,France,paid search,1033
54065,13351,2026-05-12,desktop,UK,paid search,1474
54066,15414,2026-04-25,desktop,Germany,direct,378
54067,20012,2026-05-09,mobile,Germany,direct,647
54068,8622,2026-05-04,desktop,Italy,direct,125
54069,16861,2026-05-13,mobile,US,referral,65
54070,9812,2026-05-03,desktop,UK,paid search,726
54071,13614,2026-05-13,tablet,Spain,email,705
54072,4817,2026-04-28,desktop,Spain,referral,1297
54073,23679,2026-05-11,tablet,US,organic search,1013
54074,1574,2026-05-04,tablet,US,direct,910
54075,8089,2026-05-14,tablet,Italy,paid search,804
54076,24491,2026-04-26,tablet,Italy,referral,841
54077,9452,2026-04-28,desktop,Italy,email,1702
54078,22072,2026-04-27,mobile,Spain,paid search,1646
54079,14158,2026-05-04,desktop,Germany,paid search,799
54080,12196,2026-05-14,desktop,UK,referral,1579
54081,267,2026-05-14,desktop,France,email,1710
54082,21098,2026-05-05,tablet,Spain,organic search,1526
54083,22817,2026-05-12,mobile,Spain,email,566
54084,18610,2026-05-08,tablet,France,referral,618
54085,10563,2026-05-02,mobile,Spain,organic search,566
54086,11178,2026-05-07,desktop,US,email,1057
54087,17789,2026-04-27,desktop,Germany,email,1151
54088,14959,2026-05-12,desktop,Italy,referral,737
54089,19466,2026-05-15,tablet,Spain,direct,957
54090,16826,2026-05-10,mobile,Italy,referral,567
54091,175,2026-04-26,mobile,Germany,direct,1655
54092,10812,2026-04-25,desktop,France,direct,454
54093,15892,2026-04-26,desktop,Italy,email,456
54094,19461,2026-04-26,tablet,Germany,direct,402
54095,12734,2026-04-28,desktop,Italy,referral,1236
54096,20042,2026-05-12,desktop,UK,paid search,1261
54097,15045,2026-04-30,mobile,Italy,email,608
54098,23590,2026-04-30,tablet,Spain,organic search,582
54099,8836,2026-05-11,desktop,Italy,paid search,471
54100,12330,2026-04-25,tablet,France,organic search,1363
54101,22621,2026-04-27,tablet,Germany,paid search,755
54102,9185,2026-05-05,mobile,France,email,1412
54103,17596,2026-05-06,tablet,France,paid search,280
54104,6042,2026-05-09,tablet,Italy,organic search,1607
54105,22389,2026-05-15,mobile,Germany,paid search,567
54106,13649,2026-05-04,tablet,UK,referral,1269
54107,7424,2026-05-03,desktop,Germany,referral,939
54108,20718,2026-05-03,desktop,US,email,282
54109,686,2026-05-10,desktop,Germany,email,627
54110,8094,2026-05-04,desktop,US,organic search,1310
54111,4101,2026-05-10,desktop,US,direct,1290
54112,17865,2026-05-06,desktop,US,referral,1228
54113,6544,2026-04-30,tablet,France,organic search,1143
54114,13758,2026-04-29,mobile,Italy,paid search,1634
54115,1704,2026-04-30,tablet,UK,organic search,470
54116,6118,2026-05-08,desktop,Germany,referral,708
54117,17430,2026-05-12,tablet,France,direct,332
54118,22285,2026-05-10,tablet,Italy,email,351
54119,2024,2026-05-14,tablet,France,referral,726
54120,21378,2026-04-29,tablet,UK,referral,486
54121,12734,2026-05-04,mobile,Spain,direct,133
54122,16181,2026-05-07,desktop,UK,direct,1109
54123,13837,2026-05-02,tablet,US,organic search,1154
54124,18236,2026-04-27,mobile,UK,organic search,294
54125,20437,2026-05-02,desktop,Germany,referral,1592
54126,11313,2026-04-30,mobile,Spain,organic search,270
54127,10794,2026-05-02,desktop,UK,email,813
54128,6647,2026-05-01,desktop,France,email,1118
54129,21045,2026-05-04,tablet,Spain,paid search,902
54130,1651,2026-04-29,mobile,France,paid search,61
54131,5755,2026-04-29,desktop,Italy,organic search,968
54132,11096,2026-05-14,desktop,Italy,referral,431
54133,7698,2026-05-07,mobile,Spain,referral,1129
54134,549,2026-04-25,tablet,Spain,organic search,1145
54135,7655,2026-05-13,tablet,France,email,1337
54136,12580,2026-05-06,desktop,Germany,paid search,586
54137,1200,2026-05-01,tablet,Germany,paid search,1341
54138,23258,2026-05-11,mobile,UK,organic search,1791
54139,21489,2026-05-09,desktop,France,referral,312
54140,7626,2026-05-10,desktop,Italy,paid search,634
54141,19960,2026-04-26,tablet,Germany,paid search,1765
54142,23937,2026-05-02,tablet,Germany,direct,756
54143,185,2026-04-29,mobile,Spain,paid search,1641
54144,21577,2026-05-07,tablet,France,paid search,352
54145,22075,2026-05-11,mobile,US,referral,430
54146,22565,2026-05-15,desktop,France,referral,1753
54147,4622,2026-05-12,mobile,France,organic search,188
54148,8797,2026-05-08,mobile,France,paid search,1390
54149,2562,2026-05-13,tablet,Germany,organic search,820
54150,6403,2026-05-10,tablet,Spain,paid search,1514
54151,22706,2026-04-25,tablet,Italy,paid search,1414
54152,18715,2026-05-03,desktop,Germany,paid search,695
54153,17957,2026-05-12,tablet,Spain,organic search,365
54154,24285,2026-05-09,mobile,Germany,organic search,1619
54155,2157,2026-05-03,mobile,France,paid search,1454
54156,15373,2026-04-25,mobile,Germany,paid search,1387
54157,14591,2026-05-09,desktop,Spain,direct,755
54158,8560,2026-05-13,tablet,Spain,paid search,416
54159,5249,2026-05-12,desktop,US,direct,1560
54160,9771,2026-05-01,desktop,US,referral,964
54161,4892,2026-04-28,mobile,UK,paid search,493
54162,7755,2026-05-07,tablet,Italy,direct,1546
54163,7319,2026-05-10,mobile,US,direct,1013
54164,19119,2026-04-26,desktop,Italy,referral,133
54165,14871,2026-05-05,mobile,UK,referral,1420
54166,7864,2026-05-08,mobile,Germany,paid search,1188
54167,2766,2026-04-30,tablet,Italy,email,172
54168,14737,2026-05-04,desktop,Italy,organic search,1059
54169,14650,2026-04-28,desktop,Spain,organic search,945
54170,7662,2026-05-03,mobile,US,email,1786
54171,9575,2026-05-05,desktop,Italy,paid search,184
54172,6591,2026-05-06,mobile,Italy,email,1015
54173,10255,2026-04-29,tablet,Germany,email,108
54174,10826,2026-04-27,mobile,UK,direct,851
54175,23419,2026-04-25,desktop,Italy,referral,1001
54176,4119,2026-05-11,tablet,Germany,referral,1138
54177,8038,2026-05-07,tablet,US,organic search,1579
54178,8908,2026-05-06,desktop,Germany,direct,197
54179,23724,2026-04-29,desktop,US,email,876
54180,16828,2026-05-06,tablet,Spain,email,1129
54181,4251,2026-05-01,desktop,US,organic search,1228
54182,2559,2026-04-27,tablet,Germany,direct,174
54183,4542,2026-04-26,desktop,UK,referral,785
54184,11820,2026-05-15,mobile,US,paid search,366
54185,23295,2026-05-04,tablet,Spain,email,512
54186,6133,2026-05-09,desktop,Spain,referral,1488
54187,2350,2026-04-26,desktop,Spain,paid search,668
54188,23498,2026-05-03,tablet,US,referral,1533
54189,13198,2026-05-12,tablet,Germany,direct,166
54190,4749,2026-05-06,mobile,France,organic search,1737
54191,18453,2026-05-08,desktop,France,email,538
54192,18934,2026-05-07,desktop,Italy,paid search,662
54193,17539,2026-05-13,mobile,US,email,792
54194,21071,2026-05-15,mobile,UK,paid search,1729
54195,16900,2026-05-13,mobile,US,referral,367
54196,6735,2026-04-27,mobile,France,email,316
54197,3528,2026-05-04,tablet,Italy,paid search,88
54198,16064,2026-05-03,mobile,UK,direct,264
54199,865,2026-05-03,tablet,France,organic search,1723
54200,6800,2026-04-27,tablet,Germany,paid search,1765
54201,19091,2026-05-08,mobile,Spain,paid search,75
54202,17747,2026-05-02,tablet,UK,paid search,1287
54203,9520,2026-05-09,tablet,Germany,email,739
54204,20227,2026-05-03,mobile,US,email,1065
54205,17677,2026-05-12,desktop,France,organic search,473
54206,6569,2026-05-14,desktop,Italy,email,1080
54207,22525,2026-05-03,desktop,Italy,direct,603
54208,11655,2026-04-29,tablet,Spain,email,1201
54209,11962,2026-05-10,desktop,France,direct,818
54210,5637,2026-05-05,tablet,UK,paid search,1314
54211,23943,2026-05-01,desktop,US,referral,1375
54212,19791,2026-04-30,tablet,UK,referral,1411
54213,24476,2026-05-10,mobile,Germany,referral,60
54214,4879,2026-05-02,tablet,France,paid search,1305
54215,17147,2026-04-28,desktop,UK,direct,711
54216,20417,2026-04-28,mobile,US,referral,852
54217,22803,2026-04-27,desktop,France,organic search,710
54218,11646,2026-05-06,tablet,Italy,organic search,262
54219,22495,2026-04-29,mobile,UK,referral,1519
54220,12283,2026-04-28,mobile,Spain,referral,538
54221,24036,2026-05-08,desktop,US,referral,1147
54222,609,2026-05-02,mobile,UK,direct,1720
54223,5805,2026-04-28,desktop,US,email,1009
54224,19021,2026-05-01,tablet,Italy,referral,1417
54225,21709,2026-05-13,tablet,Italy,direct,995
54226,21615,2026-05-07,mobile,Germany,organic search,1406
54227,14822,2026-05-06,desktop,Italy,paid search,1420
54228,8776,2026-05-10,tablet,Germany,email,815
54229,4701,2026-05-11,desktop,UK,direct,308
54230,8945,2026-04-29,mobile,Spain,email,535
54231,10950,2026-05-08,mobile,France,email,1196
54232,22613,2026-05-07,mobile,Italy,organic search,1381
54233,9471,2026-04-26,desktop,Italy,referral,1788
54234,11624,2026-05-11,desktop,Germany,referral,1177
54235,4438,2026-04-28,mobile,Spain,referral,1014
54236,421,2026-04-25,desktop,Italy,paid search,967
54237,8767,2026-04-28,desktop,Italy,direct,478
54238,19251,2026-05-09,desktop,Italy,organic search,1414
54239,13310,2026-04-26,mobile,Spain,paid search,1165
54240,23931,2026-05-10,tablet,UK,paid search,142
54241,14700,2026-05-06,desktop,France,organic search,1411
54242,3164,2026-04-29,tablet,Germany,organic search,1002
54243,8917,2026-05-04,tablet,France,paid search,256
54244,13367,2026-05-02,desktop,Germany,referral,539
54245,5466,2026-05-13,desktop,US,organic search,1290
54246,19007,2026-04-27,tablet,France,organic search,1117
54247,17940,2026-05-10,tablet,US,paid search,1735
54248,22385,2026-05-10,mobile,Germany,email,1091
54249,11707,2026-04-30,desktop,Spain,organic search,342
54250,22147,2026-05-12,tablet,UK,paid search,1653
54251,17445,2026-05-01,desktop,Spain,email,543
54252,2001,2026-04-28,desktop,US,organic search,1132
54253,76,2026-04-25,mobile,France,organic search,1267
54254,2096,2026-05-02,mobile,UK,email,1254
54255,6480,2026-05-10,mobile,Italy,referral,1612
54256,16303,2026-05-03,tablet,Spain,email,981
54257,13302,2026-05-15,tablet,UK,paid search,914
54258,3728,2026-05-06,tablet,UK,email,444
54259,19373,2026-05-07,tablet,US,referral,846
54260,18827,2026-05-13,tablet,UK,email,670
54261,4724,2026-04-27,tablet,Germany,referral,560
54262,4882,2026-04-30,desktop,France,referral,1003
54263,14010,2026-04-27,desktop,France,email,1419
54264,14399,2026-05-02,desktop,UK,email,724
54265,18187,2026-05-03,desktop,UK,paid search,627
54266,7768,2026-05-13,tablet,UK,referral,1507
54267,7795,2026-05-15,tablet,UK,email,678
54268,2033,2026-05-04,tablet,Italy,referral,1189
54269,16988,2026-04-28,tablet,Italy,paid search,1125
54270,8439,2026-05-12,mobile,UK,organic search,1431
54271,16609,2026-05-04,mobile,France,organic search,1287
54272,22178,2026-04-30,mobile,UK,organic search,626
54273,16224,2026-04-26,mobile,Spain,paid search,1482
54274,16119,2026-04-30,desktop,France,email,1725
54275,57,2026-04-26,mobile,US,email,558
54276,12331,2026-04-28,mobile,Spain,referral,729
54277,18483,2026-05-01,mobile,France,email,1292
54278,9073,2026-05-15,tablet,Spain,organic search,394
54279,23072,2026-04-26,tablet,Spain,direct,1727
54280,21753,2026-04-30,tablet,UK,referral,970
54281,17317,2026-04-25,mobile,Germany,paid search,239
54282,24085,2026-04-25,desktop,US,paid search,1616
54283,20007,2026-04-27,tablet,Spain,organic search,1561
54284,7648,2026-04-27,mobile,Italy,referral,523
54285,6735,2026-04-30,desktop,Spain,paid search,557
54286,8218,2026-04-26,tablet,Spain,email,1622
54287,21784,2026-05-01,mobile,UK,referral,792
54288,1406,2026-05-05,mobile,UK,direct,1500
54289,22492,2026-05-02,mobile,UK,email,487
54290,1631,2026-05-15,mobile,Germany,referral,1231
54291,18272,2026-05-02,tablet,France,organic search,488
54292,1336,2026-04-29,desktop,UK,referral,1501
54293,9118,2026-04-27,desktop,US,paid search,1716
54294,21268,2026-05-01,mobile,UK,email,461
54295,14714,2026-05-01,mobile,France,organic search,1514
54296,13522,2026-05-06,tablet,France,direct,1644
54297,6966,2026-05-10,desktop,France,paid search,772
54298,5015,2026-05-06,desktop,Spain,email,1328
54299,8704,2026-05-07,tablet,Germany,referral,1102
54300,18841,2026-05-11,mobile,France,direct,1297
54301,9363,2026-05-11,tablet,Germany,organic search,1283
54302,12414,2026-04-25,desktop,UK,organic search,239
54303,525,2026-05-15,tablet,Germany,paid search,336
54304,16725,2026-05-04,desktop,Italy,organic search,686
54305,13529,2026-05-03,tablet,France,direct,86
54306,7255,2026-05-11,desktop,Germany,organic search,189
54307,14806,2026-05-09,desktop,Spain,organic search,1426
54308,22184,2026-04-28,mobile,UK,referral,1374
54309,3478,2026-05-12,desktop,US,paid search,721
54310,8557,2026-04-28,mobile,UK,organic search,1487
54311,20479,2026-05-06,mobile,Germany,email,156
54312,24241,2026-05-06,mobile,UK,email,1047
54313,13200,2026-04-25,tablet,Germany,direct,1408
54314,23221,2026-05-11,mobile,US,paid search,1480
54315,2552,2026-04-28,desktop,UK,direct,330
54316,20424,2026-05-05,tablet,US,direct,556
54317,13327,2026-04-26,mobile,France,paid search,666
54318,21589,2026-05-12,desktop,France,direct,139
54319,23224,2026-05-02,desktop,France,direct,1013
54320,4889,2026-05-08,desktop,US,organic search,687
54321,18523,2026-05-06,tablet,Spain,email,1405
54322,23434,2026-05-04,tablet,Spain,referral,1651
54323,20446,2026-05-10,tablet,UK,direct,1735
54324,21398,2026-05-10,tablet,UK,direct,628
54325,7212,2026-05-06,desktop,Spain,organic search,1503
54326,18340,2026-05-09,desktop,France,email,169
54327,22836,2026-05-09,desktop,Italy,referral,1045
54328,601,2026-05-12,mobile,Germany,organic search,468
54329,18208,2026-05-07,desktop,France,direct,713
54330,3230,2026-05-05,tablet,Germany,email,1382
54331,21310,2026-05-11,tablet,Italy,direct,1126
54332,16050,2026-04-29,desktop,France,organic search,307
54333,16565,2026-05-03,desktop,Spain,paid search,139
54334,10538,2026-05-04,mobile,UK,organic search,1520
54335,6174,2026-05-11,desktop,Germany,direct,613
54336,24802,2026-05-09,desktop,Spain,direct,811
54337,1033,2026-05-05,desktop,Italy,direct,1532
54338,16081,2026-05-10,tablet,US,organic search,1330
54339,21109,2026-05-13,mobile,US,referral,1263
54340,17148,2026-05-02,tablet,France,referral,1509
54341,15570,2026-04-26,tablet,Germany,paid search,1344
54342,1798,2026-04-26,desktop,France,referral,428
54343,587,2026-04-30,tablet,US,direct,1259
54344,4944,2026-05-03,desktop,Italy,referral,1680
54345,3136,2026-04-25,tablet,France,paid search,99
54346,9428,2026-05-15,mobile,Italy,email,750
54347,9067,2026-05-05,mobile,France,direct,576
54348,5738,2026-05-11,mobile,Spain,paid search,1348
54349,11861,2026-05-05,mobile,Italy,paid search,258
54350,730,2026-05-14,tablet,UK,email,651
54351,5256,2026-05-02,mobile,US,organic search,301
54352,9707,2026-05-10,mobile,UK,referral,417
54353,10663,2026-05-10,mobile,Spain,email,1213
54354,1463,2026-05-04,mobile,Italy,referral,311
54355,12089,2026-05-05,tablet,France,referral,1583
54356,3977,2026-04-29,desktop,France,referral,938
54357,12044,2026-05-12,tablet,US,referral,717
54358,3122,2026-05-05,tablet,US,email,786
54359,7045,2026-05-12,desktop,UK,email,1119
54360,5213,2026-05-04,mobile,Italy,organic search,182
54361,11140,2026-04-29,mobile,France,organic search,649
54362,15488,2026-04-30,mobile,Spain,organic search,756
54363,13452,2026-05-08,mobile,Italy,direct,1399
54364,9639,2026-05-04,desktop,Spain,direct,598
54365,11730,2026-05-07,desktop,US,email,791
54366,2688,2026-04-25,desktop,US,direct,330
54367,1658,2026-04-25,tablet,UK,direct,891
54368,23481,2026-05-05,mobile,US,paid search,1130
54369,14526,2026-04-27,mobile,UK,paid search,1105
54370,2147,2026-04-27,desktop,Italy,email,1054
54371,20667,2026-05-09,desktop,Germany,email,1056
54372,10671,2026-05-15,tablet,US,direct,1196
54373,9061,2026-05-01,mobile,UK,organic search,914
54374,23266,2026-05-07,desktop,France,paid search,471
54375,20911,2026-05-02,desktop,Italy,direct,426
54376,4749,2026-04-26,desktop,Germany,organic search,1052
54377,865,2026-05-10,mobile,UK,paid search,1337
54378,6648,2026-05-13,desktop,Spain,referral,727
54379,19081,2026-05-03,desktop,Germany,email,782
54380,24750,2026-05-10,mobile,Spain,paid search,1787
54381,18547,2026-04-29,tablet,Italy,direct,197
54382,9383,2026-04-28,desktop,France,referral,1069
54383,8886,2026-04-26,desktop,France,email,965
54384,20797,2026-04-27,mobile,France,organic search,733
54385,20179,2026-04-26,desktop,France,email,1321
54386,12073,2026-04-28,tablet,Germany,organic search,1113
54387,15050,2026-05-15,mobile,France,referral,789
54388,3465,2026-05-14,mobile,Germany,referral,844
54389,1199,2026-05-15,mobile,Germany,organic search,1298
54390,2874,2026-05-06,mobile,Spain,organic search,1114
54391,893,2026-05-14,tablet,US,referral,1218
54392,21358,2026-05-14,desktop,US,direct,728
